--------- beginning of /dev/log/main
I/Icing   (  746): Indexing 9EBFE84EABD9270B25A97439CA522B4FC49A4875 from com.google.android.gms
I/Icing   (  746): Indexing done 9EBFE84EABD9270B25A97439CA522B4FC49A4875
D/AndroidRuntime(18928): 
D/AndroidRuntime(18928): >>>>>> AndroidRuntime START com.android.internal.os.RuntimeInit <<<<<<
D/AndroidRuntime(18928): CheckJNI is OFF
D/dalvikvm(18928): Using executionMode 2
D/dalvikvm(18928): Trying to load lib libjavacore.so 0x0
D/dalvikvm(18928): Added shared lib libjavacore.so 0x0
D/dalvikvm(18928): Trying to load lib libnativehelper.so 0x0
D/dalvikvm(18928): Added shared lib libnativehelper.so 0x0
D/dalvikvm(18928): No JNI_OnLoad found in libnativehelper.so 0x0, skipping init
D/dalvikvm(18928): Note: class Landroid/app/ActivityManagerNative; has 179 unimplemented (abstract) methods
E/memtrack(18928): Couldn't load memtrack module (No such file or directory)
E/android.os.Debug(18928): failed to load memtrack module: -2
D/AndroidRuntime(18928): Calling main entry com.android.commands.monkey.Monkey
--------- beginning of /dev/log/system
W/BroadcastQueue(  470): Skipping deliver [background] BroadcastRecord{4b018b94 u-1 android.net.conn.CONNECTIVITY_CHANGE} to ReceiverList{4b08806c 18928 (unknown name)/0/u-1 remote:4aab7928}: process crashing
I/ActivityManager(  470): START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=ipnossoft.rma.free/ipnossoft.rma.RelaxMelodiesActivityFree} from pid 18928
W/NetworkManagementSocketTagger(  470): setKernelCountSet(10076, 1) failed with errno -13
I/ActivityManager(  470): Start proc ipnossoft.rma.free for activity ipnossoft.rma.free/ipnossoft.rma.RelaxMelodiesActivityFree: pid=18938 uid=10076 gids={50076, 3003, 1028, 1015, 1023}
I/ActivityManager(  470): START u0 {act=android.intent.action.MAIN cat=[android.intent.category.HOME] flg=0x10200000 cmp=com.vphone.launcher/.Launcher} from pid 556
I/dalvikvm(18938): ignoring registerObject request in thread=1
I/dalvikvm(18938): ignoring registerObject request in thread=1
W/ResourceType(  470): Skipping entry 0x7f05000e in package table 0 because it is not complex!
W/ResourceType(  470): Skipping entry 0x7f05000f in package table 0 because it is not complex!
D/dalvikvm(18938): JIT code cache reset in 0 ms (0 bytes 1/0)
D/dalvikvm(18938): GC_FOR_ALLOC freed 74K, 5% free 2912K/3048K, paused 5ms, total 5ms
I/dalvikvm-heap(18938): Grow heap (frag case) to 4.367MB for 1536012-byte allocation
D/dalvikvm(18938): GC_FOR_ALLOC freed <1K, 4% free 4412K/4552K, paused 10ms, total 10ms
D/dalvikvm(18938): GC_CONCURRENT freed 8K, 3% free 4420K/4552K, paused 2ms+1ms, total 8ms
V/WebViewChromium(18938): Binding Chromium to the main looper Looper (main, tid 1) {4a7acdf0}
I/chromium(18938): [INFO:library_loader_hooks.cc(112)] Chromium logging enabled: level = 0, default verbosity = 0
I/BrowserProcessMain(18938): Initializing chromium process, renderers=0
W/chromium(18938): [WARNING:proxy_service.cc(888)] PAC support disabled because there is no system implementation
D/libEGL  (18938): loaded /system/lib/egl/libEGL_adreno.so
D/        (18938): HostConnection::get() New Host Connection established 0xb8e5dc40, tid 18938
D/libEGL  (18938): loaded /system/lib/egl/libGLESv1_CM_adreno.so
D/libEGL  (18938): loaded /system/lib/egl/libGLESv2_adreno.so
D/dalvikvm(18938): GC_FOR_ALLOC freed 202K, 6% free 4598K/4864K, paused 3ms, total 3ms
I/dalvikvm-heap(18938): Grow heap (frag case) to 5.155MB for 635808-byte allocation
D/dalvikvm(18938): GC_FOR_ALLOC freed <1K, 5% free 5219K/5488K, paused 3ms, total 5ms
D/dalvikvm(18938): GC_CONCURRENT freed <1K, 5% free 5218K/5488K, paused 1ms+0ms, total 3ms
D/MoPub   (18938): Failed to retrieve GPS location: access appears to be disabled.
D/RelaxMelodiesActivity(18938): Creating IAB helper.
D/RelaxMelodiesActivity(18938): Starting setup.
D/dalvikvm(18938): GC_FOR_ALLOC freed 104K, 3% free 5488K/5656K, paused 4ms, total 4ms
D/dalvikvm(18938): GC_CONCURRENT freed 11K, 3% free 6236K/6372K, paused 2ms+0ms, total 4ms
W/Finsky  (  920): [45] com.google.android.finsky.billing.iab.ab.b(48): ipnossoft.rma.free: No account found.
W/FlurryAgent(18938): Start session with context: ipnossoft.rma.SoundManager@4a9680e8 count:0
W/EGL_emulation(18938): eglSurfaceAttrib not implemented 3093 12436
D/OpenGLRenderer(18938): Enabling debug mode 0
E/InputEventReceiver(18938): Exception dispatching input event.
E/MessageQueue-JNI(18938): Exception in MessageQueue callback: handleReceiveCallback
W/ViewRootImpl(18938): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_DOWN, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2556367, downTime=2556367, deviceId=-1, source=0x101 }
W/ViewRootImpl(18938): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_RIGHT, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2556716, downTime=2556716, deviceId=-1, source=0x101 }
E/MessageQueue-JNI(18938): java.lang.IndexOutOfBoundsException: Invalid index 0, size is 0
E/MessageQueue-JNI(18938): 	at java.util.ArrayList.throwIndexOutOfBoundsException(ArrayList.java:255)
D/MoPub   (18980): Final URI to show in browser: https://adclick.g.doubleclick.net/pcs/click?xai=AKAOjsvWOp0gl8nhmw7ne2E6t6w06akMdJ-DBKjSilrMvik1AXc3c3Bis5ZulVIO8pTdvEYp9dErkugVx-nQ3QNF3ZSjpvla13D5kpWcqSAWv5wHdw&sig=Cg0ArKJSzKKksqbtNJNKEAE&urlfix=1&rm_eid=5359955&adurl=http://insight.adsrvr.org/track/clk%3Fimp%3Db649f6fb-06b5-4a10-96c2-1a42d9a46dd6%26ag%3Dqnr9ek7%26sfe%3Dd0914c8%26sig%3D_lBKK63i_GaBmdwxHsbOBhUrELFmyHgbzquYsRYwRfY.%26crid%3Dp1dtqxex%26cf%3D258659%26fq%3D0%26td_s%3Dipnossoft.rma.free%26rcats%3Dapp-4mg,app-u0k%26mcat%3D%26mste%3D%26mfld%3D2%26mssi%3D%26mfsi%3D7l3z8w6qtd%26sv%3Dcasale%26uhow%3D142%26agsa%3D%26rgco%3DUnited%2520States%26rgre%3DCalifornia%26rgme%3D803%26rgci%3DLos%2520Angeles%26rgz%3D90007%26dt%3DMobile%26osf%3DAndroid%26os%3DAndroid44%26br%3DChrome%26svpid%3D183735%26rlangs%3D01%26mlang%3D%26did%3D%26rcxt%3DInApp%26tmpc%3D18.93%26vrtd%3D%26osi%3D%26osv%3D%26daid%3D73ebbf1f-6d54-4944-bef3-a8c0b54838e4%26dnr%3D0%26vpb%3D%26svsc%3D%26dur%3D%26crrelr%3D%26npt%3D%26svscid%3Dmobile-app%26fpmdi%3D23804%26fpmtci%3D65055%26mk%3DGeneric%26mdl%3DAndroid%25204.4%26atst%3D0%26r%3Dhttps%3A%2F%2Fwww.questnutrition.com%2Fproducts%2Fcookies-and-cream-box-of-12%3Futm_source%3DProgrammatic%26utm_medium%3DDisplay%26utm_campaign%3DQuest2018%26https%3A%2F%2Fwww.questnutrition.com%2F
I/ActivityManager(  470): START u0 {flg=0x10000000 cmp=ipnossoft.rma.free/com.mopub.common.MoPubBrowser (has extras)} from pid 18980
D/MoPub   (18980): Tracking click for: http://ads.mopub.com/m/aclk?appid=&cid=b12df37484944300a81647aa6df78d44&city=Los%20Angeles&ckv=2&country_code=US&cppck=E0C1E&dev=SM-G9350&exclude_adgroups=f270ac00fd594754aa84f0d5e31a4c54&id=agltb3B1Yi1pbmNyDQsSBFNpdGUY6t_rFAw&is_mraid=0&os=Android&osv=4.4.2&req=887108e7c7bf49cfb7a6b87d4110c88b&reqt=1523684551.0&rev=0&udid=ifa%3A73ebbf1f-6d54-4944-bef3-a8c0b54838e4&video_type=
W/InputMethodManagerService(  470): Starting input on non-focused client com.android.internal.view.IInputMethodClient$Stub$Proxy@4ab8dbb0 (uid=10076 pid=18980)
W/EGL_emulation(18980): eglSurfaceAttrib not implemented 3093 12436
W/ViewRootImpl(18980): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_CENTER, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2563417, downTime=2563417, deviceId=-1, source=0x101 }
W/ViewRootImpl(18980): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_MENU, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2563431, downTime=2563431, deviceId=-1, source=0x101 }
W/ViewRootImpl(18980): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_MENU, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2563432, downTime=2563432, deviceId=-1, source=0x101 }
W/ViewRootImpl(18980): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_CENTER, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2563433, downTime=2563433, deviceId=-1, source=0x101 }
W/ViewRootImpl(18980): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_CENTER, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2563435, downTime=2563435, deviceId=-1, source=0x101 }
W/ViewRootImpl(18980): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_RIGHT, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2563436, downTime=2563436, deviceId=-1, source=0x101 }
W/ViewRootImpl(18980): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_ZENKAKU_HANKAKU, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2563437, downTime=2563437, deviceId=-1, source=0x101 }
W/ViewRootImpl(18980): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_UP, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2563438, downTime=2563438, deviceId=-1, source=0x101 }
W/ViewRootImpl(18980): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_DOWN, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2563438, downTime=2563438, deviceId=-1, source=0x101 }
W/AwContents(18980): nativeOnDraw failed; clearing to background color.
I/ActivityManager(  470): Displayed ipnossoft.rma.free/com.mopub.common.MoPubBrowser: +163ms
W/ContextImpl(  470): Calling a method in the system process without a qualified user: android.app.ContextImpl.sendBroadcast:1123 com.android.server.InputMethodManagerService.hideCurrentInputLocked:1880 com.android.server.InputMethodManagerService.windowGainedFocus:1968 com.android.internal.view.IInputMethodManager$Stub.onTransact:221 com.android.server.InputMethodManagerService.onTransact:818 
W/AwContents(18980): nativeOnDraw failed; clearing to background color.
D/MoPub   (18980): Refresh disabled for ad unit (agltb3B1Yi1pbmNyDQsSBFNpdGUY6t_rFAw).
D/dalvikvm(  470): GC_FOR_ALLOC freed 4740K, 51% free 16073K/32172K, paused 27ms, total 28ms
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
I/ActivityManager(  470): START u0 {act=com.android.systemui.recent.action.TOGGLE_RECENTS flg=0x10800000 cmp=com.android.systemui/.recent.RecentsActivity (has extras)} from pid 556
I/chromium(18980): [INFO:async_pixel_transfer_manager_android.cc(56)] Async pixel transfers not supported
D/dalvikvm(  470): GC_CONCURRENT freed 514K, 51% free 15997K/32172K, paused 3ms+4ms, total 79ms
I/chromium(18980): [INFO:async_pixel_transfer_manager_android.cc(56)] Async pixel transfers not supported
D/dalvikvm(18980): GC_CONCURRENT freed 781K, 18% free 14055K/17100K, paused 2ms+0ms, total 12ms
D/dalvikvm(10668): GC_FOR_ALLOC freed 3651K, 11% free 90004K/100700K, paused 10ms, total 10ms
I/dalvikvm-heap(10668): Grow heap (frag case) to 88.929MB for 956556-byte allocation
D/dalvikvm(10668): GC_FOR_ALLOC freed 25K, 11% free 90912K/101636K, paused 16ms, total 16ms
D/dalvikvm(10668): GC_FOR_ALLOC freed 143K, 11% free 90882K/101636K, paused 12ms, total 12ms
I/dalvikvm-heap(10668): Grow heap (frag case) to 89.787MB for 956556-byte allocation
D/dalvikvm(10668): GC_FOR_ALLOC freed <1K, 11% free 91816K/102572K, paused 17ms, total 17ms
D/dalvikvm(10668): GC_FOR_ALLOC freed 289K, 11% free 91824K/102572K, paused 17ms, total 17ms
I/dalvikvm-heap(10668): Grow heap (frag case) to 90.707MB for 956556-byte allocation
D/dalvikvm(10668): GC_FOR_ALLOC freed 1K, 11% free 92757K/103508K, paused 14ms, total 14ms
D/dalvikvm(10668): GC_FOR_ALLOC freed 100K, 11% free 92758K/103508K, paused 14ms, total 14ms
I/dalvikvm-heap(10668): Grow heap (frag case) to 91.618MB for 956556-byte allocation
D/dalvikvm(10668): GC_FOR_ALLOC freed <1K, 11% free 93692K/104444K, paused 13ms, total 13ms
W/EGL_emulation(18980): eglSurfaceAttrib not implemented 3093 12436
I/InputDispatcher(  470): Dropped event because of pending overdue app switch.
W/InputManager(  470): Input event injection from pid 18928 failed.
D/dalvikvm(10668): GC_FOR_ALLOC freed 153K, 11% free 93644K/104444K, paused 12ms, total 12ms
I/dalvikvm-heap(10668): Grow heap (frag case) to 92.483MB for 956556-byte allocation
D/dalvikvm(10668): GC_FOR_ALLOC freed <1K, 11% free 94578K/105380K, paused 44ms, total 44ms
D/dalvikvm(10668): GC_FOR_ALLOC freed 50K, 11% free 94626K/105380K, paused 28ms, total 28ms
I/dalvikvm-heap(10668): Grow heap (frag case) to 93.442MB for 956556-byte allocation
I/SnapScrollController(18980): setSnapScrollingMode case-default no-op
I/SnapScrollController(18980): setSnapScrollingMode case-default no-op
D/dalvikvm(10668): GC_FOR_ALLOC freed <1K, 11% free 95560K/106316K, paused 50ms, total 50ms
D/dalvikvm(10668): GC_FOR_ALLOC freed 102K, 11% free 95560K/106316K, paused 12ms, total 12ms
I/dalvikvm-heap(10668): Grow heap (frag case) to 94.354MB for 956556-byte allocation
D/dalvikvm(10668): GC_FOR_ALLOC freed <1K, 11% free 96493K/107252K, paused 11ms, total 11ms
D/dalvikvm(10668): GC_FOR_ALLOC freed 151K, 11% free 96445K/107252K, paused 14ms, total 14ms
I/dalvikvm-heap(10668): Grow heap (frag case) to 95.219MB for 956556-byte allocation
D/dalvikvm(10668): GC_FOR_ALLOC freed <1K, 10% free 97379K/108188K, paused 18ms, total 18ms
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyMultiple called from: android.webkit.WebView.onKeyMultiple(WebView.java:2179)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/FlurryAgent(18980): End session with context: ipnossoft.rma.SoundManager@4a967270 count:0
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyMultiple called from: android.webkit.WebView.onKeyMultiple(WebView.java:2179)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyMultiple called from: android.webkit.WebView.onKeyMultiple(WebView.java:2179)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=0.0 v=0.0)
I/SnapScrollController(18980): setSnapScrollingMode case-default no-op
I/SnapScrollController(18980): setSnapScrollingMode case-default no-op
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyMultiple called from: android.webkit.WebView.onKeyMultiple(WebView.java:2179)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
I/chromium(18980): [INFO:CONSOLE(0)] "Unrecognized Content-Security-Policy directive 'block-all-mixed-content'.
I/chromium(18980): ", source:  (0)
I/chromium(18980): [INFO:CONSOLE(0)] "Unrecognized Content-Security-Policy directive 'upgrade-insecure-requests'.
I/chromium(18980): ", source:  (0)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyMultiple called from: android.webkit.WebView.onKeyMultiple(WebView.java:2179)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyMultiple called from: android.webkit.WebView.onKeyMultiple(WebView.java:2179)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyMultiple called from: android.webkit.WebView.onKeyMultiple(WebView.java:2179)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
I/ActivityManager(  470): START u0 {act=android.intent.action.CALL_BUTTON flg=0x10000000} from pid 18980
W/PhoneFallbackEventHandler(18980): No activity found for android.intent.action.CALL_BUTTON.
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=0.0 v=-0.0)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyMultiple called from: android.webkit.WebView.onKeyMultiple(WebView.java:2179)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
I/ActivityManager(  470): START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=ipnossoft.rma.free/ipnossoft.rma.RelaxMelodiesActivityFree} from pid 18928
I/ActivityManager(  470): START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10000000 sel={act=android.intent.action.MAIN cat=[android.intent.category.APP_EMAIL]}} from pid 470
I/ActivityManager(  470): START u0 {act=android.intent.action.CALL_BUTTON flg=0x10000000} from pid 18980
W/PhoneFallbackEventHandler(18980): No activity found for android.intent.action.CALL_BUTTON.
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyMultiple called from: android.webkit.WebView.onKeyMultiple(WebView.java:2179)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyMultiple called from: android.webkit.WebView.onKeyMultiple(WebView.java:2179)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyMultiple called from: android.webkit.WebView.onKeyMultiple(WebView.java:2179)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=0.0 v=4500.0)
I/ActivityManager(  470): START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=ipnossoft.rma.free/ipnossoft.rma.RelaxMelodiesActivityFree} from pid 18928
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyMultiple called from: android.webkit.WebView.onKeyMultiple(WebView.java:2179)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/WindowManager(  470): updateFocusedWindowLocked, focusedAppToken is null.
W/EGL_emulation(  556): eglSurfaceAttrib not implemented 3093 12436
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyMultiple called from: android.webkit.WebView.onKeyMultiple(WebView.java:2179)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/ViewRootImpl(  556): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_ZENKAKU_HANKAKU, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2566179, downTime=2566179, deviceId=-1, source=0x101 }
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=562.5 v=-3000.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=562.5 v=-3000.0)
W/ViewRootImpl(18980): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_CENTER, scanCode=0, metaState=0, flags=0x408, repeatCount=0, eventTime=2566126, downTime=2566126, deviceId=-1, source=0x101 }
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=562.5 v=0.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=562.5 v=-3000.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=562.5 v=-3000.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=562.5 v=-3000.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=562.5 v=-3000.0)
I/ActivityManager(  470): START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10000000 sel={act=android.intent.action.MAIN cat=[android.intent.category.APP_CALENDAR]}} from pid 470
V/PanelView(  556): animationTick called with dtms=-34; nothing to do (h=562.5 v=-3000.0)
W/ViewRootImpl(18980): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_RIGHT, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2566540, downTime=2566540, deviceId=-1, source=0x101 }
W/InputMethodManagerService(  470): Window already focused, ignoring focus gain of: com.android.internal.view.IInputMethodClient$Stub$Proxy@4aa817fc attribute=android.view.inputmethod.EditorInfo@4ab2eca8, token = android.os.BinderProxy@4aa18c28
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=562.5 v=-3000.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=562.5 v=-3000.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=562.5 v=-3000.0)
V/PanelView(  556): animationTick called with dtms=-3; nothing to do (h=562.5 v=-3000.0)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=510.633 v=0.0)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
V/PanelView(  556): animationTick called with dtms=-10; nothing to do (h=510.633 v=0.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=510.633 v=-3000.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=510.633 v=-3000.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=510.633 v=-0.0)
V/PanelView(  556): animationTick called with dtms=-15; nothing to do (h=510.633 v=-0.0)
I/ActivityManager(  470): START u0 {act=android.intent.action.CALL_BUTTON flg=0x10000000} from pid 18980
W/PhoneFallbackEventHandler(18980): No activity found for android.intent.action.CALL_BUTTON.
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=510.633 v=-3000.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=510.633 v=-3000.0)
V/PanelView(  556): animationTick called with dtms=0; nothing to do (h=510.633 v=-0.0)
V/FlingTracker(  556): computeCurrentVelocity warning: totalweight=0
V/FlingTracker(  556): java.lang.Throwable
V/FlingTracker(  556): 	at com.android.systemui.statusbar.phone.PanelView$FlingTracker.computeCurrentVelocity(PanelView.java:162)
V/FlingTracker(  556): 	at com.android.systemui.statusbar.phone.PanelView$3.onTouch(PanelView.java:462)
V/FlingTracker(  556): 	at android.view.View.dispatchTouchEvent(View.java:7701)
V/FlingTracker(  556): 	at com.android.systemui.statusbar.phone.NotificationPanelView.onTouchEvent(NotificationPanelView.java:138)
V/FlingTracker(  556): 	at android.view.View.dispatchTouchEvent(View.java:7706)
V/FlingTracker(  556): 	at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2210)
V/FlingTracker(  556): 	at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:1945)
V/FlingTracker(  556): 	at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2216)
V/FlingTracker(  556): 	at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:1959)
V/FlingTracker(  556): 	at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2216)
V/FlingTracker(  556): 	at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:1959)
V/FlingTracker(  556): 	at android.view.View.dispatchPointerEvent(View.java:7886)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$ViewPostImeInputStage.processPointerEvent(ViewRootImpl.java:3978)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$ViewPostImeInputStage.onProcess(ViewRootImpl.java:3857)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$InputStage.deliver(ViewRootImpl.java:3423)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$InputStage.onDeliverToNext(ViewRootImpl.java:3473)
V/FlingTracker(  556): 	at android.view.ViewRootImpl$InputStage.forward(ViewRootImpl.java:3442)
